Date,returns,abs_returns,range,vol_chg,vol_5,vol_20,target,vol_60,vol_ratio
2017-08-23,-0.0035852303706893967,0.0035852303706893967,0.0036391862877542098,-0.22926534586671338,0.00935795651941983,0.0060220671716006945,0,0.004882020993877321,1.2335193107840252
2017-08-24,-0.0023308442003353485,0.0023308442003353485,0.005860865787886941,0.010657336704681695,0.005653846352497767,0.006034659587301579,0,0.004893394668684738,1.2332256022430321
2017-08-25,0.0023362897276974553,0.0023362897276974553,0.004988555908088892,0.23907805440744645,0.005522026809506684,0.006069142539834922,0,0.004796679199075271,1.2652800589634936
2017-08-28,4.0845650641580204e-05,4.0845650641580204e-05,0.00453858027194679,-0.4629056953423855,0.005557052542793099,0.006070102697834878,0,0.004778785601787096,1.2702186713638872
2017-08-29,0.0011447739946078802,0.0011447739946078802,0.009066780336385189,0.2315624666045226,0.002444930042744791,0.006049919335336853,1,0.004779243171891403,1.2658739297717247
2017-08-30,0.004737548324626229,0.004737548324626229,0.006910337974028966,0.19314815246897565,0.0026276383299519454,0.006159511701740646,1,0.004794786565136521,1.2846268792290378
2017-08-31,0.006015986692947225,0.006015986692947225,0.006949780526594335,0.5148725063931135,0.0024823991956457046,0.006301371324559888,0,0.00484773026629597,1.2998601362725175
2017-09-01,0.0014141550848510692,0.0014141550848510692,0.002663023207963468,-0.5152562603824955,0.0025635080575423476,0.006296248746270409,1,0.00484964073885102,1.298291788055649
2017-09-05,-0.007182128438810312,0.007182128438810312,0.010444636876039885,0.3879850673732638,0.005148144519525965,0.0064854577712696255,0,0.00494123892373479,1.3125165310500007
2017-09-06,0.00341388151891432,0.00341388151891432,0.004252746365793804,-0.45622312472541743,0.005238409143130766,0.006517599581165176,0,0.004957357952372994,1.314732493352699
2017-09-07,-0.00012137563580745354,0.00012137563580745354,0.003524164107361729,0.0020318829671791636,0.004973358100997839,0.006517616758681212,0,0.0049213862602035105,1.3243457054743948
2017-09-08,-0.0011747135654162516,0.0011747135654162516,0.0032849280257072405,0.0952260573134694,0.003998978314113366,0.005630474794084318,1,0.00492091542982669,1.144192554083909
2017-09-11,0.010665807530323439,0.010665807530323439,0.005136225451679053,0.11153758575728168,0.006559656885591873,0.006064778646565395,0,0.005092001488489347,1.1910402344294373
2017-09-12,0.003370589752647527,0.003370589752647527,0.0026794567517227533,-0.22657971069214555,0.004636216891352712,0.005728682469266649,0,0.005105690461476062,1.1220191495139091
2017-09-13,0.0004798054964897374,0.0004798054964897374,0.00247835623981526,0.04016936315503307,0.004790379480543823,0.005725593649741291,0,0.0050016649320252975,1.144737547907444
2017-09-14,-0.00031964712186352806,0.00031964712186352806,0.0028789684963261373,0.4771693826232958,0.004819724857747781,0.005725379278545779,0,0.004914499296896962,1.1649974763778705
2017-09-15,0.001346243133926088,0.001346243133926088,0.0028893051681852127,-0.00014564223273287466,0.0044426727561351275,0.004262507137675352,0,0.004914750751065708,0.8672885673299049
2017-09-18,0.0021267972266419116,0.0021267972266419116,0.0033637527382046504,-0.7246767306895264,0.001433377938650457,0.004202536046437322,0,0.0049174037820790125,0.8546249672953531
2017-09-19,0.001001157242297867,0.001001157242297867,0.0018802305012918768,0.01870354801123317,0.0009185435991903025,0.004200363571801946,0,0.004917044895841154,0.8542455195710379
2017-09-20,0.0003599643706181481,0.0003599643706181481,0.00507879822786664,0.23477595510397867,0.0009345497049688656,0.003663954967931271,0,0.004917091696320766,0.7451467644324876
2017-09-21,-0.0026791642908741424,0.0026791642908741424,0.003167702345989053,-0.21162540824849488,0.0018517994954839686,0.0036070016593394193,0,0.004805274303985122,0.7506338725237915
2017-09-22,0.00020046849843450616,0.00020046849843450616,0.0024454802933817506,0.060417424554016566,0.001779716220339919,0.0035187248576868117,0,0.004679981158645313,0.7518673127960533
2017-09-25,-0.0020445499833882056,0.0020445499833882056,0.005905279652732423,0.10816752245627635,0.00162252718609873,0.003590303813513983,0,0.004531849341492599,0.792238122446385
2017-09-26,0.0006023772154675167,0.0006023772154675167,0.0035731467123245528,-0.0536790413251157,0.001529274213397999,0.0035834464422173566,1,0.00452884826345063,0.7912489519989017
2017-09-27,0.003894432219814505,0.003894432219814505,0.006478745675684807,0.4039650251742874,0.002594591220180716,0.003634890124363745,0,0.00454682983310291,0.7994339480004629
2017-09-28,0.0011997753062140842,0.0011997753062140842,0.0032354605106693075,-0.5927316253396803,0.002134299498368706,0.003544021590408964,1,0.004542096242374476,0.780261227700506
2017-09-29,0.003514980087286231,0.003514980087286231,0.004736705256711488,0.6476934276353302,0.002409925865022394,0.0034038419973310935,1,0.004372396000989985,0.7784843816892171
2017-10-02,0.004338718584650595,0.004338718584650595,0.0040821734630120355,-0.37150104231931735,0.0016901515659685847,0.003484283457346624,0,0.004333848187019779,0.8039698916501807
