Date,Close,High,Low,Open,Volume
,SPY,SPY,SPY,SPY,SPY
2017-08-22,214.45201110839844,214.60927883542794,212.80063331312437,212.81811194911418,63140100
2017-08-23,213.6831512451172,214.11129124737423,213.3336584534389,213.48219355651693,50203800
2017-08-24,213.18508911132812,214.224834665884,212.9753854706238,214.0675669345757,50741700
2017-08-25,213.6831512451172,214.60058648864202,213.53461614203914,213.9802214512733,64445900
2017-08-28,213.69187927246094,214.24232970648023,213.272471958939,214.2161184159219,40565600
2017-08-29,213.93650817871094,214.1986210613908,212.25890573580116,212.37249687315784,51135700
2017-08-30,214.95004272460938,215.2209149242336,213.73553748147458,213.9190298318919,62030800
2017-08-31,216.24317932128906,216.48782688239191,214.98498424573597,215.5703918621101,103803900
2017-09-01,216.54898071289062,216.97712060821138,216.40044564691212,216.6188819202262,62007000
2017-09-05,214.9936981201172,216.2693717192757,214.02384061177415,216.04218948074157,91398800
2017-09-06,215.7276611328125,216.05968853910946,215.1422535122257,215.67523855966922,57916900
2017-09-07,215.70147705078125,216.05098313630353,215.29081573297626,216.03350449895393,58034700
2017-09-08,215.44808959960938,215.91117348168297,215.20344201407212,215.4131323260792,63832800
2017-09-11,217.7460174560547,217.82465131357796,216.70625867671842,216.72372397908455,71364800
2017-09-12,218.47994995117188,218.51489388656896,217.92948630955624,218.11297863419188,56896000
2017-09-13,218.58477783203125,218.61973509695966,218.078004148891,218.19159526147303,59228000
2017-09-14,218.51490783691406,218.71587880822418,218.0867812725841,218.26152762530808,95446300
2017-09-15,218.80908203125,218.89688212247273,218.26467591091398,218.37004137976422,95432400
2017-09-18,219.27444458007812,219.62567171069756,218.88808669732302,219.17785510938936,46235200
2017-09-19,219.4939727783203,219.58178626336064,219.16908700089311,219.52031414414108,47108100
2017-09-20,219.57298278808594,219.6871376316229,218.57197075575138,219.58177217510004,59574100
2017-09-21,218.98471069335938,219.50277548216133,218.80909710036224,219.4149753848919,48211400
2017-09-22,219.0286102294922,219.19544782680657,218.65981767680356,218.6861590449629,51214000
2017-09-25,218.58079528808594,219.12521486409233,217.83443414119952,218.77397426691743,57064400
2017-09-26,218.71246337890625,219.2568694266264,218.47537770715965,219.01100776646533,54082000
2017-09-27,219.56422424316406,219.9505821457171,218.52808137736662,219.4149520350789,81001400
2017-09-28,219.82765197753906,219.9066760764516,219.1954323893251,219.28323247752004,44778800
2017-09-29,220.600341796875,220.67937928973376,219.63446049111215,219.81885004471823,85578000
2017-10-02,221.55746459960938,221.55746459960938,220.65302859708862,220.82865556360926,59023000
2017-10-03,222.03164672851562,222.05798809666817,221.47845120039642,221.55748870331192,66810200
2017-10-04,222.29505920410156,222.5409208896779,221.7682050787483,221.8823599322148,55953600
2017-10-05,223.61216735839844,223.62971933596165,222.3301628781078,222.62870727815627,63522800
2017-10-06,223.35757446289062,223.647342949613,222.90098175513987,223.16439547174235,80646000
2017-10-09,222.9887237548828,223.64728467170082,222.72529670846438,223.58582595332834,35803100
2017-10-10,223.57705688476562,223.95463881191978,223.01508538728058,223.55950490561045,43057400
2017-10-11,223.92825317382812,223.92825317382812,223.31359906348072,223.48042322321774,47674300
2017-10-12,223.5946502685547,223.9634428538667,223.35756453569016,223.61221564836737,47065100
2017-10-13,223.8668212890625,224.14781373197127,223.59461823403035,224.03365887723245,54800400
2017-10-16,224.16537475585938,224.35855371853964,223.75268886117814,224.09514004075535,38221700
2017-10-17,224.32345581054688,224.367362560137,223.89319110209777,224.11271145158958,31561000
2017-10-18,224.54293823242188,224.7448931682736,224.34975928562233,224.70098642609977,40888300
2017-10-19,224.6044158935547,224.63954664963893,223.3399900421331,223.7614653259403,61903800
2017-10-20,225.76345825195312,225.78982641459802,224.58684598620817,225.4034685192586,89176400
2017-10-23,224.8853759765625,226.114711163555,224.80635187972666,226.08836979794305,63915300
2017-10-24,225.28054809570312,225.51762041234878,224.92053152803788,225.31567885269672,66935900
2017-10-25,224.16537475585938,225.06102145569892,223.032655746014,224.94686659635397,103715300
2017-10-26,224.4551544189453,225.05224331637783,224.33222356368222,224.78005363521498,69798000
2017-10-27,226.2903289794922,226.4484039824023,224.4639316285266,225.20151672008473,85562500
2017-10-30,225.44737243652344,226.19374689647515,225.14882801192564,225.2015107458597,54285700
2017-10-31,225.79867553710938,226.05332670137955,225.5001310121032,225.82501691293572,60304800
2017-11-01,226.0971221923828,226.92252067355219,225.72834309044615,226.58008293603956,54202700
2017-11-02,226.1849365234375,226.3254327331981,224.95562818417207,226.0268883362988,56449500
2017-11-03,226.94012451171875,226.98401785830256,225.93030957114217,226.3430088573066,59589700
2017-11-06,227.2913360595703,227.42304288718802,226.73814058666298,226.80837529575473,49652600
2017-11-07,227.13330078125,227.7303896316761,226.6239986229519,227.3967144514631,57502200
2017-11-08,227.51968383789062,227.61628673696478,226.6767331038612,226.95772561417792,50469600
2017-11-09,226.6942596435547,226.88743860026545,225.10490784698484,226.30790173013315,95085500
2017-11-10,226.62396240234375,226.79958935235896,225.9917428979634,226.30786604860873,59984700
2017-11-13,226.83473205566406,227.06304177030458,225.903968014781,225.93909877016756,50228600
2017-11-14,226.30789184570312,226.41325730895886,225.2453942317433,226.02689941241226,61315200
2017-11-15,225.17520141601562,225.86010385151826,224.46395760979823,225.33324964030433,80811500
2017-11-16,227.08937072753906,227.4581766466564,226.07958263990565,226.123475984054,67777000
2017-11-17,226.42202758789062,227.0630365736799,226.34300348776551,226.7381507853053,75756800
2017-11-20,226.80836486816406,227.00154380542622,226.4220069936397,226.66789545643866,48075500
2017-11-21,228.2923583984375,228.47677477312163,226.77329483434357,227.58111465870104,69176800
2017-11-22,228.09043884277344,228.43287666308956,227.92360122877483,228.3011698091218,45033400
2017-11-24,228.61724853515625,228.72264080707834,228.4416483424521,228.5821445747652,27856500
2017-11-27,228.5031280517578,228.95972072424098,228.30115968668323,228.66117626951154,52274900
2017-11-28,230.82119750976562,230.84753887351863,228.87185620130856,228.9684590663438,98971700
2017-11-29,230.68072509765625,231.48857166425947,230.23292186766633,230.95292815015088,77512100
2017-11-30,232.70037841796875,233.61356385093896,231.5237524664373,231.60277658292972,127894400
2017-12-01,232.2174072265625,232.9637818006488,228.9685220171848,232.48084773343223,164390900
2017-12-04,231.9364013671875,234.27207398270193,231.88369183740713,233.84182273198832,94040600
2017-12-05,231.10218811035156,232.82321972152377,230.97048129261842,231.10218811035156,77994500
2017-12-06,231.1461944580078,231.57647266884717,230.6808122765513,231.1988772108577,75898600
2017-12-07,231.87493896484375,232.19103537529034,230.8827027927501,231.87493896484375,77218600
2017-12-08,233.1393585205078,233.1481211110038,231.8397886389036,232.8320247272398,76563900
2017-12-11,233.84181213378906,233.90328425165183,233.1130164975584,233.84181213378906,83077500
2017-12-12,234.2545928955078,234.7287644317159,233.87702426339865,234.632161527617,85195800
2017-12-13,234.22821044921875,234.93945423035333,234.1403969509602,234.50041353597803,102905400
2017-12-14,233.2710723876953,234.6408770191753,233.2183896554779,234.52672216706637,100666700
2017-12-15,235.21363830566406,235.68139912742686,234.2251646395908,234.27811666213847,144610300
2017-12-18,236.70518493652344,237.05820740084656,236.5110185410626,236.6169225869708,83653600
2017-12-19,235.79611206054688,236.99639368737877,235.7254914155071,236.95227598464223,82382900
2017-12-20,235.67257690429688,236.81990669688057,235.3725064498348,236.766954671616,76751500
2017-12-21,236.15794372558594,236.8728498262972,235.91082533376795,236.29915808289405,67032300
2017-12-22,236.0961456298828,236.21088395975687,235.55776429752316,236.17557364274634,78720900
2017-12-26,235.81369018554688,236.0343325075189,235.5489301727313,235.69011755698148,45244400
2017-12-27,235.92848205566406,236.29033877790113,235.65488766902587,235.98143407024673,57751000
2017-12-28,236.4138946533203,236.45803928995718,236.0432305353237,236.43156328152884,45116100
2017-12-29,235.52252197265625,237.01406682384695,235.32838250775353,236.9964251271889,96007400
2018-01-02,237.2081756591797,237.24348597781503,235.99905985126296,236.38739255460752,86655700
2018-01-03,238.70860290527344,238.85865158951364,237.3759141786167,237.3759141786167,90070400
2018-01-04,239.7146453857422,240.20007468281958,238.77031666217619,239.35281565834177,80636400
2018-01-05,241.3121795654297,241.43572529750236,240.01480124229727,240.50903803835863,83524000
2018-01-08,241.75344848632812,241.91230453166736,240.92383100437848,241.21506708750042,57319200
2018-01-09,242.30055236816406,242.92716895003815,241.89455114937314,242.17697975360835,57254000
2018-01-10,241.9300079345703,242.1947950115586,240.87094042828855,241.54167510209987,69574300
2018-01-11,243.69512939453125,243.69512939453125,242.31832288424823,242.48601327379833,62361500
2018-01-12,245.28379821777344,245.45146169208246,243.65984616636987,243.9599435849644,90816100
2018-01-16,244.4453582763672,247.19897173948618,243.74812059375282,246.54587870715207,106555100
2018-01-17,246.77520751953125,247.16354019531394,244.44523839871476,245.38075977204224,113258800
2018-01-18,246.3605194091797,247.08420609466577,245.86625559715262,246.66058987562803,100728000
2018-01-19,247.48135375976562,247.48135375976562,246.36050002324106,246.94297227858362,140920100
2018-01-22,249.49356079101562,249.49356079101562,247.21651651959604,247.26949546594085,91322400
2018-01-23,250.02320861816406,250.31444480408723,249.21123254334435,249.53777906310137,97084700
2018-01-24,249.9260711669922,251.267594294925,248.74343104844894,250.6674264532183,134816100
2018-01-25,250.0318603515625,250.88795361032015,249.23755340507762,250.79088392007122,84587300
2018-01-26,252.92674255371094,252.9708871867887,250.61441489111698,250.87036757454462,107743100
2018-01-29,251.24984741210938,252.79434384418545,251.09099138608423,252.35305914930657,90118300
2018-01-30,248.67286682128906,251.30290749615958,248.19627160436875,249.41422219544737,131796400
2018-01-31,248.7963409423828,250.03193287685758,247.71960505650821,249.52888872295708,108364800
2018-02-01,248.51400756835938,249.8202206481132,247.71970008676215,248.06391525799447,90102500
2018-02-02,243.10379028320312,247.32247160213063,243.06847996015654,247.19006462417707,173174800
2018-02-05,232.93655395507812,243.45679389751453,232.38936519262458,241.33863255445326,294681800
2018-02-06,237.52598571777344,238.02905690677133,228.32079028658086,229.4151680867395,355026800
2018-02-07,236.23745727539062,240.37668463145474,236.1580022959176,236.96997831834892,167376100
2018-02-08,227.37637329101562,236.6786629000647,227.34106297128355,236.53744855501876,246449500
2018-02-09,230.7919158935547,232.65412454286425,223.21946824170263,230.1741064923707,283565300
2018-02-12,234.18099975585938,235.65490274640032,230.93315029553423,232.84831112453494,143736000
2018-02-13,234.7635040283203,235.31069284858867,232.38938974640575,232.97188889072277,81223600
2018-02-14,237.93191528320312,238.29377202093067,233.26311494915726,233.2719492632603,120735700
2018-02-15,240.9679412841797,240.97677559772097,237.2081867236453,239.679397399641,111200300
2018-02-16,241.03857421875,242.98907245701633,240.29721897546403,240.34136361647205,160420100
2018-02-20,239.5293426513672,241.53279253476498,238.7350355354379,240.08536571268232,86369700
2018-02-21,238.33786010742188,242.45947113260897,238.24079039988808,239.97061891441587,98883700
2018-02-22,238.64675903320312,240.98556254329444,237.97602460800817,239.26456838328633,110511300
2018-02-23,242.45068359375,242.45068359375,239.39700036559773,239.87359548385058,92766400
2018-02-26,245.26609802246094,245.36319468866208,242.93612817417701,243.52743475109247,86491400
2018-02-27,242.2035675048828,246.16632330169108,242.14178116909667,245.45141715052657,99099200
2018-02-28,239.7499542236328,243.75682654196865,239.43224219161573,243.30670756273247,121907800
2018-03-01,236.26385498046875,241.0915109992205,234.76347612640865,239.53818013232367,176855100
2018-03-02,237.4818115234375,238.04666898477697,233.72208341520553,234.5869843687881,139083200
2018-03-05,240.22654724121094,240.8443565435861,236.1843646410776,236.29029558476236,97307400
2018-03-06,240.8356475830078,241.28576679284404,239.33526817281535,241.20631181025567,79213200
2018-03-07,240.74732971191406,241.1003521582467,238.4703120392654,238.66447842483126,87063500
2018-03-08,241.91233825683594,242.03588399802885,240.42962775919693,241.42690880544725,66901200
2018-03-09,246.12216186523438,246.12216186523438,243.0066924846827,243.32443152283722,113625300
2018-03-12,245.81326293945312,247.04004755005172,245.4249301802626,246.4134307070383,71924800
2018-03-13,244.22471618652344,247.48140090394386,243.61574086967946,246.97832965370006,91968900
2018-03-14,242.97142028808594,245.37201087683877,242.41542401836875,245.18667878693302,105895100
2018-03-15,242.7067108154297,244.12763535775244,242.20363953251393,243.4833765994622,83433000
2018-03-16,242.96978759765625,244.02425378130783,242.9166235078717,243.23560804657902,100343700
2018-03-19,239.6823272705078,243.14699809458727,238.02531666806877,242.21659945910983,109208400
2018-03-20,240.0900421142578,240.7280384811627,239.40772429415247,240.0811724152647,59757300
2018-03-21,239.6292266845703,242.1457601485624,239.41657026393403,240.04569686949142,78709600
2018-03-22,233.63919067382812,238.2469179525144,233.36447339422054,237.39626518505546,148785900
2018-03-23,228.65924072265625,234.41007694670787,228.464296663506,234.08222262944645,183534800
2018-03-26,234.9151153564453,235.19867524342604,229.86433669817694,232.27454165399485,141956100
2018-03-27,230.91880798339844,236.38605689177058,229.35925561348856,235.85441589453748,129941400
2018-03-28,230.23646545410156,232.72644338397635,229.1288350931325,231.05169329814782,146452300
2018-03-29,233.17835998535156,235.04805427119987,230.2453566786062,231.37956919261867,111601600
2018-04-02,228.145263671875,233.16061700140258,225.66416905309742,232.64666138999462,186286300
2018-04-03,231.0694122314453,231.5479161327072,227.58702876737635,229.38581944316263,119956900
2018-04-04,233.541748046875,234.2506209764422,227.37446702597998,227.5073773200527,123715300
2018-04-05,235.3847198486328,236.27082400037423,234.21505587831348,235.3049466782337,82652600
2018-04-06,230.13905334472656,234.91514236208715,228.61495257919478,233.417650690668,179521200
2018-04-09,231.27328491210938,234.6759231002873,230.33401626316382,231.60113926518753,105442900
2018-04-10,234.9505615234375,235.73920737004502,233.02773023935865,234.17078537363722,103529000
2018-04-11,233.71888732910156,235.38476780042342,233.3910330528483,233.46190950105515,91140200
2018-04-12,235.64175415039062,236.58989241902162,234.87084759166228,235.04807930156497,68890500
2018-04-13,234.9505615234375,237.06836388672494,233.94041663247518,236.95316599526464,85079200
2018-04-16,236.8822479248047,237.65318137210718,235.76577490790555,236.58984540750555,63405300
2018-04-17,239.41650390625,240.0190482922241,238.14051165256654,238.65444020724917,64682000
2018-04-18,239.59376525878906,240.40009641072194,239.13297369567496,239.85958574384844,57303900
2018-04-19,238.26458740234375,239.14182196620106,237.22783351998476,238.9380082514109,77655900
2018-04-20,236.2442626953125,238.4152291228504,235.3581583643596,238.19370304011218,99953100
2018-04-23,236.20887756347656,237.37854196630659,235.127829016939,236.82029181760302,65558000
2018-04-24,233.02774047851562,237.45826239545764,231.52135221005145,237.23673629961053,112885500
2018-04-25,233.6037139892578,234.04676620194712,231.14034476837557,232.96571772131472,103840900
2018-04-26,235.97842407226562,236.81136424267106,234.188503196371,234.6315553277885,67731900
2018-04-27,236.19993591308594,236.89109611480265,235.26066761438767,236.58982392859326,57053600
2018-04-30,234.3834228515625,237.3784592752901,234.31251937452276,236.82020932105345,82182300
2018-05-01,234.79989624023438,234.90622441555632,232.25675451893468,233.8163065349993,74203400
2018-05-02,233.22265625,235.42017754766255,232.83276820523602,234.60497675716078,86368900
2018-05-03,232.70870971679688,233.36441825326074,229.54531083801862,232.3897251450331,136311500
2018-05-04,235.721435546875,236.40375310495915,231.40611230975273,231.73396654541426,91222100
2018-05-07,236.51898193359375,237.4936750725486,235.80121254098256,236.49239988510877,55304900
2018-05-08,236.51898193359375,236.8822609156357,234.95055994770482,236.14680621304566,67499200
2018-05-09,238.8050994873047,239.13295373876954,236.66958496301973,237.1923832345118,59666100
2018-05-10,241.03811645507812,241.3659978080897,239.4431393034633,239.5494675080028,72063900
2018-05-11,241.7735595703125,242.0393800391095,240.64818982163953,241.1621454503227,59871500
2018-05-14,241.88876342773438,242.86345653189886,241.3393560423912,242.2077479981684,54790600
2018-05-15,240.22291564941406,240.6748105189396,239.27477742218028,240.65709816542758,87036100
2018-05-16,241.2330322265625,241.6938237812216,240.2317300149477,240.25833910472377,53942600
2018-05-17,241.02926635742188,242.11031480646463,240.24949015919296,240.96723255943542,56536400
2018-05-18,240.42666625976562,241.0469500824416,240.0722299504181,240.68364407678934,64368000
2018-05-21,242.23431396484375,242.77485161787186,241.5254413830999,241.9153294155857,58025900
2018-05-22,241.5608367919922,243.01406056263576,241.2329825866464,242.75708279016786,52966400
2018-05-23,242.22540283203125,242.25201191500642,240.12534045006856,240.2848597391646,64694200
2018-05-24,241.729248046875,242.10142376021437,239.93932705278604,241.8267335839373,76043800
2018-05-25,241.1532745361328,241.7824010036127,240.6481886062128,241.15327453613284,56374800
2018-05-29,238.37973022460938,240.28487579271248,237.26325737685102,239.52281215712068,115908600
2018-05-30,241.5608367919922,242.00388886229783,239.6202936024657,239.69117003534356,69678400
2018-05-31,240.0811004638672,241.45455130792251,239.47855603174983,241.15327909186382,93519900
2018-06-01,242.43814086914062,242.7394130848632,241.31277110614707,241.38367459323302,71258400
2018-06-04,243.59007263183594,243.84705045682625,243.0229799276507,243.26221835948164,45385200
2018-06-05,243.76730346679688,244.14832183379113,242.9520755952727,243.7229820258101,51135000
2018-06-06,245.80526733398438,245.91159549731537,243.75836906461066,244.37865273970903,62732200
2018-06-07,245.77879333496094,246.5851516503553,244.86610680949477,246.29274907265787,72969400
2018-06-08,246.5054473876953,246.55861150176673,245.1497083953401,245.31807043715528,72139700
2018-06-11,246.83323669433594,247.55097908683487,246.61171059685452,246.72690849422645,58892500
2018-06-12,247.15219116210938,247.51547008119195,246.50532537207116,247.24964964241113,72329000
2018-06-13,246.36363220214844,247.6484945394146,246.15981843281781,247.3915166636087,79070600
2018-06-14,246.98385620117188,247.5154971368466,246.39015443399288,247.23196431840563,77097600
2018-06-15,246.66879272460938,247.00702872944925,245.08444551498079,246.19704965553981,120041600
2018-06-18,246.16139221191406,246.28601689044203,244.72837138793372,245.2089967283596,52917600
2018-06-19,245.21800231933594,245.44052319258398,243.4645367516137,243.88287707984773,97531500
2018-06-20,245.6362762451172,246.30383868440023,245.29804026310413,245.90329035555632,53785500
2018-06-21,244.09640502929688,245.64516824893215,243.5979606165725,245.62734920071702,71061400
2018-06-22,244.54147338867188,245.47607713720944,244.3189525670943,245.3603619638793,54898500
2018-06-25,241.21255493164062,243.54456864427982,239.52140223007044,243.38436018230868,137854200
2018-06-26,241.74656677246094,242.6010389123017,241.0256016602235,241.78217770088168,68547400
2018-06-27,239.74400329589844,243.7671710569369,239.59267714458795,242.3341496176019,105110700
2018-06-28,241.1146697998047,241.8801283728856,238.97844822346062,239.69053113663722,76650500
2018-06-29,241.4617462158203,243.5801483744462,241.34603106482598,242.20941277242105,97592500
2018-07-02,241.9779815673828,242.1382171714129,239.64596816219714,239.88630798665181,63554800
2018-07-03,241.12355041503906,242.97493881270262,240.69632783341322,242.87701552895638,42187100
2018-07-05,243.09063720703125,243.1529495572428,241.176963543233,242.25398389453534,56925900
2018-07-06,245.14675903320312,245.52057881482605,242.73461368749187,243.11737015768867,66493700
2018-07-09,247.35411071777344,247.4075135356113,246.1079996962518,246.15249299005566,50550400
2018-07-10,248.24420166015625,248.34212493804236,247.51432690931017,247.80806957978464,51966800
2018-07-11,246.42843627929688,247.47875516139752,246.12581123299168,246.68656802824566,77054700
2018-07-12,248.6625213623047,248.71592417741104,247.08708399030414,247.69233400363052,60124700
2018-07-13,248.85838317871094,249.16100823698338,248.03061224021403,248.48456340921584,48216000
2018-07-16,248.63575744628906,249.04518798023176,248.19071599016772,248.90279861786675,48201000
2018-07-17,249.6416778564453,250.03331670286568,247.80810833147197,247.86151115933035,52315500
2018-07-18,250.1667938232422,250.27359946617253,249.27671058124298,249.72175220224258,44593500
2018-07-19,249.22335815429688,249.8820111943409,248.7427055007346,249.49928184205535,61412100
2018-07-20,248.93850708007812,249.65059006448786,248.7782985947816,249.0186113227264,82337700
2018-07-23,249.40135192871094,249.60605370360264,248.38664392673996,248.7337894526311,47047600
2018-07-24,250.6563720703125,251.50196216165705,249.78410772680925,250.8166077255917,68026900
2018-07-25,252.7925567626953,253.11297369973812,250.36261967071164,250.40711296868352,78882900
2018-07-26,252.1962127685547,252.8815671683263,251.9736919313731,252.07161522459083,57919500
2018-07-27,250.48724365234375,252.623438049432,249.56154945377085,252.52551476571313,76768700
2018-07-30,249.17884826660156,250.72758462556288,248.65367517897425,250.5673761394335,63742500
2018-07-31,250.40707397460938,251.02123350482177,249.56151130251823,249.94424052767047,68570500
2018-08-01,249.98875427246094,251.1191773198077,249.3390109215254,250.6118233771332,53853300
2018-08-02,251.3505859375,251.51967674060546,248.47560767380725,248.68033657067568,63426400
2018-08-03,252.4276123046875,252.4810151260344,251.29718920541316,251.47521671869276,53935400
2018-08-06,253.35328674316406,253.66479412235896,252.07156480431772,252.46320357247535,39400900
2018-08-07,254.18991088867188,254.57266725235152,253.88728590479883,254.0208200956901,43196600
2018-08-08,254.0831298828125,254.48367816793345,253.6202964208448,254.02084470596574,42114600
2018-08-09,253.73599243164062,254.5370617782561,253.60248540106807,254.1454230464565,35717000
2018-08-10,252.0359649658203,252.83703442206476,251.3238821000155,252.29409670237354,77076000
2018-08-13,251.0924072265625,252.92597594218438,250.79866463981344,252.3118165297194,65732900
2018-08-14,252.69467163085938,252.93501153311388,251.43076841522844,251.8224072839791,43842000
2018-08-15,250.80770874023438,251.48418084174043,249.36577792444783,251.34176423283438,102925400
2018-08-16,252.83706665039062,253.7093580859957,252.2139974587888,252.24960839741422,69967900
2018-08-17,253.72714233398438,254.17218398224622,252.22289938980444,252.63233010051312,65618500
2018-08-20,254.27005004882812,254.53706411242183,253.7270852352804,254.1810363065701,39807500
2018-08-21,254.86642456054688,255.72980636574968,254.30566778890596,254.78632033076732,67272000
2018-08-22,254.71511840820312,255.24026423066772,254.1899454225552,254.45698667743804,44993300
2018-08-23,254.37692260742188,255.40051300477137,254.05647848361187,254.5371310877331,49204900
2018-08-24,255.90785217285156,256.0502687570379,254.90205372172593,254.95545654539757,57487400
2018-08-27,257.9283142089844,258.0351198491937,256.9492172350919,257.1094256954059,57072400
2018-08-28,258.0529479980469,258.49798962340253,257.59008732323844,258.3911568162417,46943500
2018-08-29,259.4414978027344,259.67290099667093,258.0262685730959,258.26658129251797,61485500
2018-08-30,258.39117431640625,259.33466045300537,257.7948337094247,258.96084067377245,61229500
2018-08-31,258.400146484375,258.8451882477614,257.49227106581634,257.98180614026404,66140800
2018-09-04,257.955078125,258.3111060663628,256.9492794973367,257.9817795415224,57594400
2018-09-05,257.2607727050781,257.8037376378542,256.2460918774304,257.59900870202284,72452400
2018-09-06,256.4864196777344,257.67021857350295,255.4539197390671,257.3675934961124,65909900
2018-09-07,255.98794555664062,256.96704255442506,255.19575843378354,255.43609829330347,73524800
2018-09-10,256.4329528808594,257.26963318859396,256.2371335074921,257.00259195408523,50210900
2018-09-11,257.2785949707031,257.72363666908745,255.4361429834161,255.7832613832973,50530500
2018-09-12,257.3408203125,257.9460702984828,256.548660482089,257.2874174998062,59810800
2018-09-13,258.86285400390625,259.04979101093943,258.1240969884627,258.40893009740637,51034200
2018-09-14,258.9073791503906,259.2544974381249,258.1241016681851,259.06758759088336,55079900
2018-09-17,257.53668212890625,258.88959887877826,257.2607584967823,258.8540151065709,68244000
2018-09-18,258.93414306640625,259.53048368215195,257.7236156208061,257.75031703400083,61930400
2018-09-19,259.2100830078125,259.6284232829363,258.86293745128484,258.98756216281447,49080600
2018-09-20,261.3106689453125,261.6311130896646,259.2278770781861,260.4740155512131,100360600
2018-09-21,261.0719299316406,262.1716982551371,260.9109962119537,262.05545925109055,105479700
2018-09-24,260.2046203613281,260.6338042015519,259.6234526702526,260.4907429214773,53409600
2018-09-25,259.9632873535156,260.7679833876624,259.72188672911847,260.66069422126367,44370000
2018-09-26,259.1853332519531,261.29542563332217,258.76509928974514,260.10626802621977,79739700
2018-09-27,259.90948486328125,261.00030286920645,259.3819619248779,259.6591345317315,59249500
2018-09-28,259.9364013671875,260.4371022117942,259.24794452739064,259.28368938332716,70091400
2018-10-01,260.8394775390625,261.9123962829214,260.16889309184404,261.1792174052863,62078900
2018-10-02,260.6874694824219,261.40274865347465,260.3119574677722,260.6874694824219,47258200
2018-10-03,260.83050537109375,262.16272429404654,260.47286582039857,261.7424903182888,64694600
2018-10-04,258.7918701171875,260.40126136650105,257.2003512911268,260.3476168106001,111545900
2018-10-05,257.3434753417969,259.5340346720849,255.9128898342961,259.0154614097672,105951700
2018-10-08,257.3434753417969,257.7011148971348,255.2691277202282,256.6549912294686,87742200
2018-10-09,256.9678955078125,258.2732919574935,256.4046003361561,256.95897293848816,74339000
2018-10-10,248.83148193359375,256.529804255418,248.45596998783432,256.4582599797472,214731000
2018-10-11,243.3505859375,249.36794497640489,241.73221737678895,247.74065384619826,274840500
2018-10-12,246.7303009033203,247.74957473984736,243.52936357865195,247.46345225424108,183186500
2018-10-15,245.3444366455078,247.70490647445806,245.25501994844544,246.37266044636243,102263700
2018-10-16,250.70912170410156,251.08466093328602,246.83762686047461,247.31150536031086,118255800
2018-10-17,250.75389099121094,251.3797534430314,248.16989246536195,250.74494113359236,110626000
2018-10-18,247.13270568847656,250.4141107837629,245.85413127862012,249.8150433637194,134557500
2018-10-19,246.99853515625,249.72556689238658,246.30112861901927,247.78535838515512,139901600
2018-10-22,245.8899383544922,247.9910813363538,245.35346528599732,247.6692138669491,82415800
2018-10-23,244.6381378173828,245.7647284361358,240.16757477299964,242.25982228958418,146352700
2018-10-24,237.2259063720703,244.77221714274066,236.671561054865,244.38772807674636,177806700
2018-10-25,241.48187255859375,243.02869688211197,238.0395615395642,239.06778537457873,138061500
2018-10-26,237.2349090576172,242.30454003774642,234.51682611429473,237.76245955881376,201574600
2018-10-29,235.9205322265625,241.63392470926993,232.33515933587503,240.33745055400144,160749100
2018-10-30,239.4165496826172,239.72949458723565,235.2589310531274,235.75070941357194,157116000
2018-10-31,241.9737091064453,244.2984074370665,241.5177029266345,241.99158153630268,128296300
2018-11-01,244.54872131347656,244.74542715709984,241.75014479171543,242.84096314523563,99495000
2018-11-02,243.1002655029297,246.0865980373183,241.04379034080017,245.65741420586508,122634100
2018-11-05,244.44140625,244.99575158155255,242.61740928316135,243.5919885412369,65622500
2018-11-06,245.9882049560547,246.14913864319658,244.3162190941852,244.3788135123445,60085900
2018-11-07,251.2545623779297,251.33502922859876,247.7406795151584,248.1698633382082,102752100
2018-11-08,250.79856872558594,251.44233084905483,249.65410576010234,250.44985173588847,65584900
2018-11-09,248.3486785888672,249.6719475290632,246.93596566182765,249.48419155790086,98812600
2018-11-12,243.70823669433594,248.08043237974556,243.18963619384044,247.83903184160584,99673600
2018-11-13,243.2522430419922,246.17598107564794,242.52801410442473,244.1731778197723,98176600
2018-11-14,241.5891876220703,245.53219939590443,240.02449088173603,245.1298651772202,125335900
2018-11-15,244.11058044433594,244.57553639893263,238.73698297259307,240.31955224551874,135101400
2018-11-16,244.74549865722656,245.65748386073602,242.49231701090523,243.01091769839292,126668000
2018-11-19,240.60572814941406,244.4325293363869,239.6847931785304,244.1374568711226,103061700
2018-11-20,236.15304565429688,238.72809463638418,235.28575523027655,237.26173668807988,136021300
2018-11-21,236.9577178955078,238.8621821512644,236.9487953238471,237.70876922566572,75563700
2018-11-23,235.3751220703125,236.7788852824275,235.21418836458116,235.31252764492294,42807900
2018-11-26,239.175048828125,239.39857691114193,237.2437629165215,237.63717452552274,79981400
2018-11-27,239.97982788085938,239.97982788085938,237.52996797104825,238.13795801950243,75502400
2018-11-28,245.50537109375,245.50537109375,239.91716858674718,241.052708799303,127629600
2018-11-29,244.96893310546875,246.3726688814421,243.58304246891586,244.7275052865201,82346400
2018-11-30,246.46217346191406,247.02546885878573,244.4951417885426,244.81700928038035,98204200
2018-12-03,249.7255859375,250.7091150486394,248.1251443648888,250.6018259249052,103176300
2018-12-04,241.63392639160156,249.32330008923051,241.32098152923894,248.89411622489166,177986000
